Year,GeoAreaName,Education level,Location,Quantile,Sex,Value
2011,Serbia,PRIMAR,URBAN,Q2,BOTHSEX,0
2011,Serbia,PRIMAR,RURAL,Q1,BOTHSEX,100
2011,Serbia,PRIMAR,RURAL,_T,MALE,100
2011,Serbia,PRIMAR,RURAL,_T,FEMALE,100
2011,Serbia,LOWSEC,RURAL,Q5,MALE,0
2011,Serbia,LOWSEC,URBAN,Q1,BOTHSEX,85
2011,Serbia,LOWSEC,URBAN,_T,MALE,99
2011,Serbia,LOWSEC,URBAN,Q1,MALE,0
2011,Serbia,LOWSEC,URBAN,Q1,FEMALE,0
2011,Serbia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2011,Serbia,UPPSEC,RURAL,Q2,FEMALE,67
2011,Serbia,UPPSEC,RURAL,_T,MALE,51
2011,Serbia,UPPSEC,ALLAREA,Q1,FEMALE,24
2011,Serbia,UPPSEC,RURAL,Q4,MALE,0
2011,Serbia,UPPSEC,ALLAREA,Q1,BOTHSEX,22
2011,Serbia,UPPSEC,URBAN,_T,FEMALE,83
2011,Serbia,UPPSEC,RURAL,Q1,FEMALE,16
2011,Serbia,UPPSEC,RURAL,Q1,MALE,12
2011,Serbia,UPPSEC,URBAN,Q5,FEMALE,90
2011,Serbia,LOWSEC,URBAN,Q5,FEMALE,100
2011,Serbia,UPPSEC,URBAN,Q4,MALE,72
2011,Serbia,UPPSEC,URBAN,Q4,BOTHSEX,80
2011,Serbia,PRIMAR,ALLAREA,_T,BOTHSEX,100
2011,Serbia,LOWSEC,RURAL,Q1,BOTHSEX,93
2011,Serbia,LOWSEC,URBAN,Q2,MALE,0
2011,Serbia,LOWSEC,RURAL,Q1,MALE,96
2011,Serbia,LOWSEC,RURAL,Q1,FEMALE,89
2011,Serbia,LOWSEC,RURAL,Q2,BOTHSEX,98
2011,Serbia,LOWSEC,RURAL,Q3,BOTHSEX,100
2011,Serbia,LOWSEC,RURAL,Q2,FEMALE,96
2011,Serbia,LOWSEC,RURAL,Q3,MALE,100
2011,Serbia,LOWSEC,RURAL,Q3,FEMALE,100
2011,Serbia,LOWSEC,RURAL,Q2,MALE,100
2011,Serbia,LOWSEC,RURAL,Q4,MALE,0
2011,Serbia,UPPSEC,RURAL,Q3,BOTHSEX,62
2011,Serbia,LOWSEC,URBAN,Q5,MALE,100
2011,Serbia,UPPSEC,RURAL,Q2,BOTHSEX,60
2011,Serbia,UPPSEC,URBAN,Q5,MALE,91
2011,Serbia,UPPSEC,URBAN,Q5,BOTHSEX,91
2011,Serbia,UPPSEC,RURAL,Q1,BOTHSEX,14
2011,Serbia,PRIMAR,ALLAREA,Q2,FEMALE,100
2011,Serbia,PRIMAR,ALLAREA,Q3,BOTHSEX,100
2011,Serbia,PRIMAR,ALLAREA,Q2,MALE,100
2011,Serbia,PRIMAR,ALLAREA,Q4,FEMALE,100
2011,Serbia,PRIMAR,ALLAREA,Q2,BOTHSEX,100
2011,Serbia,PRIMAR,ALLAREA,Q4,BOTHSEX,100
2011,Serbia,LOWSEC,ALLAREA,Q2,BOTHSEX,99
2011,Serbia,PRIMAR,URBAN,Q4,MALE,100
2011,Serbia,PRIMAR,URBAN,Q4,FEMALE,100
2011,Serbia,PRIMAR,URBAN,Q5,FEMALE,100
2011,Serbia,PRIMAR,URBAN,Q5,BOTHSEX,100
2011,Serbia,LOWSEC,ALLAREA,Q3,MALE,100
2011,Serbia,LOWSEC,ALLAREA,Q4,FEMALE,100
2011,Serbia,LOWSEC,ALLAREA,Q5,MALE,100
2011,Serbia,LOWSEC,ALLAREA,Q5,FEMALE,100
2011,Serbia,LOWSEC,ALLAREA,Q5,BOTHSEX,100
2011,Serbia,LOWSEC,ALLAREA,Q1,BOTHSEX,91
2011,Serbia,LOWSEC,ALLAREA,_T,MALE,99
2011,Serbia,PRIMAR,ALLAREA,_T,MALE,100
2011,Serbia,LOWSEC,URBAN,Q4,FEMALE,100
2011,Serbia,LOWSEC,URBAN,Q4,MALE,100
2011,Serbia,LOWSEC,URBAN,Q3,FEMALE,100
2011,Serbia,LOWSEC,URBAN,Q3,BOTHSEX,100
2011,Serbia,LOWSEC,URBAN,Q2,BOTHSEX,100
2011,Serbia,UPPSEC,URBAN,Q3,FEMALE,87
2011,Serbia,UPPSEC,URBAN,Q3,BOTHSEX,79
2011,Serbia,LOWSEC,URBAN,Q5,BOTHSEX,100
2011,Serbia,UPPSEC,URBAN,Q3,MALE,70
2011,Serbia,UPPSEC,RURAL,_T,FEMALE,51
2011,Serbia,UPPSEC,ALLAREA,Q4,FEMALE,81
2011,Serbia,UPPSEC,ALLAREA,Q1,MALE,19
2011,Serbia,UPPSEC,ALLAREA,Q4,MALE,73
2011,Serbia,UPPSEC,ALLAREA,Q2,BOTHSEX,61
2011,Serbia,UPPSEC,RURAL,Q5,BOTHSEX,0
2011,Serbia,UPPSEC,URBAN,Q4,FEMALE,86
2011,Serbia,UPPSEC,RURAL,Q2,MALE,53
2011,Serbia,UPPSEC,ALLAREA,_T,BOTHSEX,69
2011,Serbia,PRIMAR,RURAL,Q3,BOTHSEX,100
2011,Serbia,PRIMAR,RURAL,Q3,MALE,100
2011,Serbia,PRIMAR,RURAL,Q3,FEMALE,100
2011,Serbia,PRIMAR,RURAL,Q2,BOTHSEX,100
2011,Serbia,UPPSEC,ALLAREA,Q5,FEMALE,90
2011,Serbia,PRIMAR,RURAL,Q1,MALE,100
2011,Serbia,PRIMAR,RURAL,Q2,MALE,100
2011,Serbia,UPPSEC,URBAN,Q1,BOTHSEX,39
2011,Serbia,UPPSEC,URBAN,Q1,FEMALE,0
2011,Serbia,UPPSEC,RURAL,Q5,MALE,0
2011,Serbia,UPPSEC,URBAN,_T,MALE,76
2011,Serbia,UPPSEC,ALLAREA,Q3,BOTHSEX,73
2011,Serbia,UPPSEC,ALLAREA,Q2,FEMALE,66
2011,Serbia,UPPSEC,ALLAREA,Q4,BOTHSEX,78
2011,Serbia,UPPSEC,RURAL,Q3,MALE,66
2011,Serbia,UPPSEC,RURAL,Q3,FEMALE,54
2011,Serbia,UPPSEC,RURAL,_T,BOTHSEX,51
2011,Serbia,UPPSEC,ALLAREA,_T,FEMALE,72
2011,Serbia,PRIMAR,URBAN,Q4,BOTHSEX,100
2011,Serbia,PRIMAR,URBAN,_T,MALE,100
2011,Serbia,PRIMAR,RURAL,Q5,BOTHSEX,0
2011,Serbia,PRIMAR,RURAL,Q5,MALE,0
2011,Serbia,PRIMAR,RURAL,Q5,FEMALE,0
2011,Serbia,PRIMAR,RURAL,Q4,MALE,0
2011,Serbia,PRIMAR,ALLAREA,Q5,FEMALE,100
2011,Serbia,PRIMAR,ALLAREA,Q5,MALE,100
2011,Serbia,PRIMAR,RURAL,_T,BOTHSEX,100
2011,Serbia,PRIMAR,ALLAREA,Q5,BOTHSEX,100
2011,Serbia,PRIMAR,ALLAREA,Q3,FEMALE,100
2011,Serbia,PRIMAR,ALLAREA,Q4,MALE,100
2011,Serbia,PRIMAR,ALLAREA,Q3,MALE,100
2011,Serbia,PRIMAR,ALLAREA,_T,FEMALE,100
2011,Serbia,PRIMAR,URBAN,_T,FEMALE,100
2011,Serbia,PRIMAR,URBAN,_T,BOTHSEX,100
2011,Serbia,LOWSEC,RURAL,_T,MALE,99
2011,Serbia,LOWSEC,RURAL,_T,FEMALE,96
2011,Serbia,LOWSEC,RURAL,_T,BOTHSEX,98
2011,Serbia,LOWSEC,RURAL,Q4,FEMALE,0
2011,Serbia,LOWSEC,RURAL,Q4,BOTHSEX,100
2011,Serbia,LOWSEC,RURAL,Q5,FEMALE,0
2011,Serbia,LOWSEC,RURAL,Q5,BOTHSEX,0
2011,Serbia,PRIMAR,ALLAREA,Q1,MALE,100
2011,Serbia,PRIMAR,ALLAREA,Q1,BOTHSEX,100
2011,Serbia,PRIMAR,ALLAREA,Q1,FEMALE,99
2011,Serbia,LOWSEC,URBAN,Q2,FEMALE,0
2011,Serbia,LOWSEC,URBAN,_T,FEMALE,99
2011,Serbia,LOWSEC,URBAN,Q4,BOTHSEX,100
2011,Serbia,LOWSEC,URBAN,Q3,MALE,0
2011,Serbia,LOWSEC,URBAN,_T,BOTHSEX,99
2011,Serbia,LOWSEC,ALLAREA,_T,FEMALE,98
2011,Serbia,LOWSEC,ALLAREA,Q2,FEMALE,97
2011,Serbia,LOWSEC,ALLAREA,Q2,MALE,100
2011,Serbia,LOWSEC,ALLAREA,Q1,MALE,95
2011,Serbia,LOWSEC,ALLAREA,Q1,FEMALE,87
2011,Serbia,PRIMAR,URBAN,Q5,MALE,100
2011,Serbia,LOWSEC,ALLAREA,Q3,BOTHSEX,100
2011,Serbia,LOWSEC,ALLAREA,Q4,BOTHSEX,100
2011,Serbia,LOWSEC,ALLAREA,Q3,FEMALE,100
2011,Serbia,LOWSEC,ALLAREA,Q4,MALE,100
2011,Serbia,PRIMAR,RURAL,Q1,FEMALE,100
2011,Serbia,PRIMAR,RURAL,Q4,FEMALE,0
2011,Serbia,PRIMAR,RURAL,Q4,BOTHSEX,0
2011,Serbia,UPPSEC,URBAN,Q1,MALE,0
2011,Serbia,UPPSEC,RURAL,Q4,BOTHSEX,69
2011,Serbia,PRIMAR,RURAL,Q2,FEMALE,100
2011,Serbia,UPPSEC,RURAL,Q4,FEMALE,0
2011,Serbia,UPPSEC,ALLAREA,_T,MALE,66
2011,Serbia,UPPSEC,ALLAREA,Q5,BOTHSEX,91
2011,Serbia,UPPSEC,URBAN,Q2,MALE,0
2011,Serbia,UPPSEC,ALLAREA,Q3,MALE,68
2011,Serbia,UPPSEC,ALLAREA,Q3,FEMALE,79
2011,Serbia,UPPSEC,URBAN,_T,BOTHSEX,79
2011,Serbia,UPPSEC,RURAL,Q5,FEMALE,0
2011,Serbia,UPPSEC,ALLAREA,Q5,MALE,91
2011,Serbia,UPPSEC,URBAN,Q2,BOTHSEX,63
2011,Serbia,UPPSEC,ALLAREA,Q2,MALE,56
2011,Serbia,UPPSEC,URBAN,Q2,FEMALE,0
2011,Serbia,PRIMAR,URBAN,Q3,FEMALE,100
2011,Serbia,PRIMAR,URBAN,Q1,FEMALE,0
2011,Serbia,PRIMAR,URBAN,Q1,MALE,0
2011,Serbia,PRIMAR,URBAN,Q3,BOTHSEX,100
2011,Serbia,PRIMAR,URBAN,Q2,MALE,0
2011,Serbia,PRIMAR,URBAN,Q3,MALE,0
2012,Serbia,UPPSEC,ALLAREA,_T,FEMALE,77
2012,Serbia,UPPSEC,ALLAREA,_T,MALE,65
2012,Serbia,UPPSEC,ALLAREA,_T,BOTHSEX,71
2012,Serbia,LOWSEC,ALLAREA,_T,MALE,98
2012,Serbia,LOWSEC,ALLAREA,_T,FEMALE,99
2012,Serbia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2012,Serbia,PRIMAR,ALLAREA,_T,MALE,100
2012,Serbia,PRIMAR,ALLAREA,_T,BOTHSEX,100
2012,Serbia,PRIMAR,ALLAREA,_T,FEMALE,99
2013,Serbia,PRIMAR,ALLAREA,_T,BOTHSEX,100
2013,Serbia,PRIMAR,ALLAREA,_T,MALE,100
2013,Serbia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2013,Serbia,LOWSEC,ALLAREA,_T,FEMALE,99
2013,Serbia,LOWSEC,ALLAREA,_T,MALE,99
2013,Serbia,UPPSEC,ALLAREA,_T,BOTHSEX,72
2013,Serbia,UPPSEC,ALLAREA,_T,MALE,66
2013,Serbia,UPPSEC,ALLAREA,_T,FEMALE,78
2013,Serbia,PRIMAR,ALLAREA,_T,FEMALE,100
2014,Serbia,PRIMAR,URBAN,Q2,MALE,0
2014,Serbia,PRIMAR,URBAN,Q3,BOTHSEX,100
2014,Serbia,PRIMAR,URBAN,Q1,MALE,0
2014,Serbia,PRIMAR,URBAN,Q1,FEMALE,0
2014,Serbia,PRIMAR,URBAN,Q3,FEMALE,0
2014,Serbia,PRIMAR,URBAN,Q4,BOTHSEX,100
2014,Serbia,LOWSEC,ALLAREA,Q1,BOTHSEX,91
2014,Serbia,LOWSEC,ALLAREA,Q5,BOTHSEX,100
2014,Serbia,LOWSEC,ALLAREA,Q5,FEMALE,100
2014,Serbia,LOWSEC,ALLAREA,Q5,MALE,100
2014,Serbia,LOWSEC,ALLAREA,Q4,FEMALE,100
2014,Serbia,LOWSEC,ALLAREA,Q4,MALE,100
2014,Serbia,LOWSEC,URBAN,Q1,MALE,0
2014,Serbia,LOWSEC,URBAN,_T,MALE,99
2014,Serbia,LOWSEC,URBAN,Q1,FEMALE,0
2014,Serbia,LOWSEC,URBAN,Q1,BOTHSEX,83
2014,Serbia,LOWSEC,RURAL,Q5,MALE,0
2014,Serbia,LOWSEC,URBAN,_T,BOTHSEX,98
2014,Serbia,LOWSEC,RURAL,Q2,MALE,97
2014,Serbia,LOWSEC,RURAL,Q3,FEMALE,100
2014,Serbia,LOWSEC,RURAL,Q3,MALE,0
2014,Serbia,LOWSEC,RURAL,Q2,FEMALE,100
2014,Serbia,LOWSEC,RURAL,Q3,BOTHSEX,100
2014,Serbia,LOWSEC,RURAL,Q4,BOTHSEX,100
2014,Serbia,PRIMAR,RURAL,Q2,BOTHSEX,100
2014,Serbia,PRIMAR,RURAL,Q3,FEMALE,0
2014,Serbia,PRIMAR,RURAL,Q3,MALE,100
2014,Serbia,PRIMAR,RURAL,Q3,BOTHSEX,100
2014,Serbia,UPPSEC,RURAL,_T,BOTHSEX,69
2014,Serbia,UPPSEC,RURAL,Q3,FEMALE,85
2014,Serbia,LOWSEC,ALLAREA,_T,MALE,98
2014,Serbia,LOWSEC,ALLAREA,Q3,FEMALE,100
2014,Serbia,LOWSEC,ALLAREA,Q4,BOTHSEX,100
2014,Serbia,LOWSEC,ALLAREA,Q3,BOTHSEX,100
2014,Serbia,PRIMAR,URBAN,Q5,MALE,100
2014,Serbia,LOWSEC,ALLAREA,Q3,MALE,100
2014,Serbia,LOWSEC,ALLAREA,Q1,MALE,94
2014,Serbia,LOWSEC,ALLAREA,Q2,MALE,97
2014,Serbia,LOWSEC,ALLAREA,Q2,FEMALE,99
2014,Serbia,LOWSEC,ALLAREA,_T,FEMALE,98
2014,Serbia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2014,Serbia,LOWSEC,URBAN,Q3,MALE,100
2014,Serbia,LOWSEC,URBAN,Q4,BOTHSEX,100
2014,Serbia,LOWSEC,URBAN,_T,FEMALE,98
2014,Serbia,LOWSEC,URBAN,Q2,FEMALE,0
2014,Serbia,LOWSEC,URBAN,Q2,BOTHSEX,99
2014,Serbia,PRIMAR,ALLAREA,Q1,BOTHSEX,96
2014,Serbia,PRIMAR,ALLAREA,Q1,MALE,95
2014,Serbia,LOWSEC,RURAL,Q5,BOTHSEX,0
2014,Serbia,LOWSEC,RURAL,Q5,FEMALE,0
2014,Serbia,LOWSEC,RURAL,Q4,MALE,0
2014,Serbia,LOWSEC,RURAL,Q4,FEMALE,0
2014,Serbia,LOWSEC,RURAL,_T,BOTHSEX,98
2014,Serbia,LOWSEC,RURAL,_T,FEMALE,99
2014,Serbia,LOWSEC,RURAL,_T,MALE,98
2014,Serbia,LOWSEC,RURAL,Q2,BOTHSEX,98
2014,Serbia,PRIMAR,URBAN,_T,FEMALE,99
2014,Serbia,PRIMAR,ALLAREA,_T,FEMALE,100
2014,Serbia,PRIMAR,ALLAREA,Q3,MALE,100
2014,Serbia,PRIMAR,ALLAREA,Q4,MALE,100
2014,Serbia,PRIMAR,ALLAREA,Q4,BOTHSEX,100
2014,Serbia,PRIMAR,ALLAREA,Q5,BOTHSEX,100
2014,Serbia,PRIMAR,RURAL,_T,BOTHSEX,99
2014,Serbia,PRIMAR,ALLAREA,Q5,MALE,100
2014,Serbia,PRIMAR,ALLAREA,Q5,FEMALE,100
2014,Serbia,PRIMAR,RURAL,_T,FEMALE,100
2014,Serbia,PRIMAR,RURAL,Q5,FEMALE,0
2014,Serbia,PRIMAR,RURAL,Q5,MALE,0
2014,Serbia,PRIMAR,RURAL,Q5,BOTHSEX,100
2014,Serbia,PRIMAR,URBAN,_T,MALE,100
2014,Serbia,PRIMAR,URBAN,Q3,MALE,100
2014,Serbia,UPPSEC,URBAN,Q2,MALE,62
2014,Serbia,UPPSEC,ALLAREA,_T,FEMALE,82
2014,Serbia,UPPSEC,ALLAREA,Q5,BOTHSEX,93
2014,Serbia,UPPSEC,ALLAREA,_T,MALE,70
2014,Serbia,UPPSEC,RURAL,Q4,FEMALE,0
2014,Serbia,PRIMAR,RURAL,Q2,FEMALE,0
2014,Serbia,UPPSEC,RURAL,Q4,BOTHSEX,88
2014,Serbia,UPPSEC,URBAN,Q1,MALE,0
2014,Serbia,PRIMAR,RURAL,Q4,BOTHSEX,100
2014,Serbia,PRIMAR,RURAL,Q4,FEMALE,0
2014,Serbia,UPPSEC,URBAN,Q2,FEMALE,0
2014,Serbia,UPPSEC,ALLAREA,Q2,MALE,55
2014,Serbia,UPPSEC,URBAN,Q2,BOTHSEX,74
2014,Serbia,UPPSEC,ALLAREA,Q5,MALE,92
2014,Serbia,UPPSEC,RURAL,Q3,MALE,69
2014,Serbia,UPPSEC,RURAL,Q5,MALE,0
2014,Serbia,UPPSEC,ALLAREA,Q3,FEMALE,83
2014,Serbia,UPPSEC,ALLAREA,Q3,MALE,80
2014,Serbia,UPPSEC,ALLAREA,_T,BOTHSEX,76
2014,Serbia,UPPSEC,URBAN,Q4,FEMALE,91
2014,Serbia,UPPSEC,RURAL,Q2,MALE,51
2014,Serbia,UPPSEC,RURAL,Q5,BOTHSEX,0
2014,Serbia,UPPSEC,ALLAREA,Q2,BOTHSEX,69
2014,Serbia,UPPSEC,URBAN,_T,FEMALE,85
2014,Serbia,UPPSEC,ALLAREA,Q1,BOTHSEX,45
2014,Serbia,UPPSEC,ALLAREA,Q4,FEMALE,91
2014,Serbia,UPPSEC,RURAL,_T,FEMALE,78
2014,Serbia,UPPSEC,URBAN,Q3,MALE,0
2014,Serbia,UPPSEC,RURAL,Q3,BOTHSEX,78
2014,Serbia,LOWSEC,URBAN,Q5,BOTHSEX,100
2014,Serbia,UPPSEC,URBAN,Q3,BOTHSEX,84
2014,Serbia,PRIMAR,URBAN,Q5,BOTHSEX,100
2014,Serbia,PRIMAR,URBAN,Q5,FEMALE,100
2014,Serbia,PRIMAR,URBAN,Q4,FEMALE,100
2014,Serbia,PRIMAR,URBAN,Q4,MALE,100
2014,Serbia,LOWSEC,ALLAREA,Q2,BOTHSEX,99
2014,Serbia,LOWSEC,ALLAREA,Q1,FEMALE,86
2014,Serbia,PRIMAR,ALLAREA,Q2,BOTHSEX,100
2014,Serbia,PRIMAR,ALLAREA,Q4,FEMALE,100
2014,Serbia,PRIMAR,ALLAREA,Q2,MALE,100
2014,Serbia,PRIMAR,ALLAREA,Q3,BOTHSEX,100
2014,Serbia,PRIMAR,ALLAREA,Q2,FEMALE,100
2014,Serbia,PRIMAR,ALLAREA,Q3,FEMALE,100
2014,Serbia,LOWSEC,URBAN,Q3,BOTHSEX,100
2014,Serbia,LOWSEC,URBAN,Q3,FEMALE,100
2014,Serbia,LOWSEC,URBAN,Q4,MALE,100
2014,Serbia,LOWSEC,URBAN,Q4,FEMALE,100
2014,Serbia,PRIMAR,ALLAREA,_T,MALE,99
2014,Serbia,PRIMAR,ALLAREA,Q1,FEMALE,97
2014,Serbia,LOWSEC,RURAL,Q1,FEMALE,95
2014,Serbia,LOWSEC,RURAL,Q1,MALE,96
2014,Serbia,LOWSEC,URBAN,Q2,MALE,0
2014,Serbia,LOWSEC,RURAL,Q1,BOTHSEX,96
2014,Serbia,PRIMAR,ALLAREA,_T,BOTHSEX,99
2014,Serbia,PRIMAR,URBAN,_T,BOTHSEX,100
2014,Serbia,PRIMAR,RURAL,_T,MALE,98
2014,Serbia,PRIMAR,RURAL,Q1,BOTHSEX,96
2014,Serbia,PRIMAR,URBAN,Q2,BOTHSEX,100
2014,Serbia,PRIMAR,URBAN,Q2,FEMALE,0
2014,Serbia,PRIMAR,URBAN,Q1,BOTHSEX,96
2014,Serbia,PRIMAR,RURAL,Q4,MALE,0
2014,Serbia,UPPSEC,URBAN,Q1,FEMALE,33
2014,Serbia,UPPSEC,URBAN,Q1,BOTHSEX,40
2014,Serbia,PRIMAR,RURAL,Q2,MALE,100
2014,Serbia,PRIMAR,RURAL,Q1,MALE,94
2014,Serbia,PRIMAR,RURAL,Q1,FEMALE,99
2014,Serbia,UPPSEC,ALLAREA,Q5,FEMALE,95
2014,Serbia,UPPSEC,URBAN,_T,BOTHSEX,80
2014,Serbia,UPPSEC,RURAL,Q5,FEMALE,0
2014,Serbia,UPPSEC,ALLAREA,Q4,BOTHSEX,83
2014,Serbia,UPPSEC,ALLAREA,Q2,FEMALE,85
2014,Serbia,UPPSEC,ALLAREA,Q3,BOTHSEX,82
2014,Serbia,UPPSEC,URBAN,_T,MALE,77
2014,Serbia,UPPSEC,URBAN,Q4,BOTHSEX,82
2014,Serbia,UPPSEC,URBAN,Q4,MALE,73
2014,Serbia,UPPSEC,URBAN,Q5,FEMALE,95
2014,Serbia,UPPSEC,RURAL,Q1,MALE,44
2014,Serbia,UPPSEC,RURAL,Q1,FEMALE,55
2014,Serbia,LOWSEC,URBAN,Q5,FEMALE,100
2014,Serbia,UPPSEC,RURAL,Q4,MALE,0
2014,Serbia,UPPSEC,ALLAREA,Q1,FEMALE,47
2014,Serbia,UPPSEC,ALLAREA,Q4,MALE,75
2014,Serbia,UPPSEC,RURAL,_T,MALE,59
2014,Serbia,UPPSEC,RURAL,Q2,FEMALE,83
2014,Serbia,UPPSEC,ALLAREA,Q1,MALE,44
2014,Serbia,UPPSEC,RURAL,Q1,BOTHSEX,49
2014,Serbia,UPPSEC,URBAN,Q5,BOTHSEX,93
2014,Serbia,UPPSEC,URBAN,Q5,MALE,92
2014,Serbia,UPPSEC,RURAL,Q2,BOTHSEX,66
2014,Serbia,LOWSEC,URBAN,Q5,MALE,100
2014,Serbia,UPPSEC,URBAN,Q3,FEMALE,81
2015,Serbia,PRIMAR,ALLAREA,_T,BOTHSEX,100
2015,Serbia,PRIMAR,ALLAREA,_T,MALE,100
2015,Serbia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2015,Serbia,LOWSEC,ALLAREA,_T,FEMALE,99
2015,Serbia,LOWSEC,ALLAREA,_T,MALE,99
2015,Serbia,UPPSEC,ALLAREA,_T,BOTHSEX,75
2015,Serbia,UPPSEC,ALLAREA,_T,MALE,69
2015,Serbia,UPPSEC,ALLAREA,_T,FEMALE,80
2015,Serbia,PRIMAR,ALLAREA,_T,FEMALE,100
2016,Serbia,LOWSEC,ALLAREA,_T,BOTHSEX,98
2016,Serbia,PRIMAR,ALLAREA,_T,MALE,100
2016,Serbia,PRIMAR,ALLAREA,_T,BOTHSEX,100
2016,Serbia,PRIMAR,ALLAREA,_T,FEMALE,100
2016,Serbia,UPPSEC,ALLAREA,_T,FEMALE,81
2016,Serbia,UPPSEC,ALLAREA,_T,MALE,70
2016,Serbia,UPPSEC,ALLAREA,_T,BOTHSEX,76
2016,Serbia,LOWSEC,ALLAREA,_T,MALE,99
2016,Serbia,LOWSEC,ALLAREA,_T,FEMALE,99
2017,Serbia,UPPSEC,ALLAREA,_T,BOTHSEX,77
2017,Serbia,UPPSEC,ALLAREA,_T,MALE,71
2017,Serbia,UPPSEC,ALLAREA,_T,FEMALE,82
2017,Serbia,PRIMAR,ALLAREA,_T,FEMALE,100
2017,Serbia,PRIMAR,ALLAREA,_T,BOTHSEX,100
2017,Serbia,PRIMAR,ALLAREA,_T,MALE,100
2017,Serbia,LOWSEC,ALLAREA,_T,BOTHSEX,99
2017,Serbia,LOWSEC,ALLAREA,_T,FEMALE,99
2017,Serbia,LOWSEC,ALLAREA,_T,MALE,99
2018,Serbia,LOWSEC,ALLAREA,_T,MALE,99
2018,Serbia,LOWSEC,ALLAREA,_T,FEMALE,99
2018,Serbia,LOWSEC,ALLAREA,_T,BOTHSEX,99
2018,Serbia,PRIMAR,ALLAREA,_T,MALE,100
2018,Serbia,PRIMAR,ALLAREA,_T,BOTHSEX,100
2018,Serbia,PRIMAR,ALLAREA,_T,FEMALE,100
2018,Serbia,UPPSEC,ALLAREA,_T,FEMALE,83
2018,Serbia,UPPSEC,ALLAREA,_T,MALE,73
2018,Serbia,UPPSEC,ALLAREA,_T,BOTHSEX,78
2019,Serbia,PRIMAR,RURAL,Q3,BOTHSEX,100
2019,Serbia,PRIMAR,RURAL,Q3,MALE,100
2019,Serbia,PRIMAR,RURAL,Q3,FEMALE,0
2019,Serbia,PRIMAR,RURAL,Q2,BOTHSEX,100
2019,Serbia,PRIMAR,RURAL,Q4,FEMALE,0
2019,Serbia,PRIMAR,RURAL,Q4,BOTHSEX,100
2019,Serbia,PRIMAR,URBAN,Q2,FEMALE,0
2019,Serbia,PRIMAR,URBAN,Q2,BOTHSEX,100
2019,Serbia,PRIMAR,RURAL,Q1,BOTHSEX,98
2019,Serbia,PRIMAR,RURAL,_T,MALE,100
2019,Serbia,PRIMAR,RURAL,_T,FEMALE,99
2019,Serbia,PRIMAR,ALLAREA,Q5,FEMALE,100
2019,Serbia,LOWSEC,URBAN,Q1,BOTHSEX,0
2019,Serbia,LOWSEC,URBAN,Q1,FEMALE,0
2019,Serbia,LOWSEC,URBAN,_T,MALE,100
2019,Serbia,LOWSEC,URBAN,Q1,MALE,0
2019,Serbia,LOWSEC,URBAN,Q4,FEMALE,97
2019,Serbia,LOWSEC,URBAN,Q4,MALE,100
2019,Serbia,UPPSEC,RURAL,Q1,FEMALE,62
2019,Serbia,UPPSEC,RURAL,Q1,MALE,67
2019,Serbia,UPPSEC,URBAN,Q5,FEMALE,97
2019,Serbia,UPPSEC,ALLAREA,Q4,FEMALE,88
2019,Serbia,UPPSEC,ALLAREA,Q1,MALE,63
2019,Serbia,UPPSEC,RURAL,Q2,FEMALE,85
2019,Serbia,LOWSEC,URBAN,Q5,BOTHSEX,100
2019,Serbia,UPPSEC,RURAL,Q3,BOTHSEX,97
2019,Serbia,UPPSEC,URBAN,Q3,MALE,89
2019,Serbia,UPPSEC,RURAL,_T,FEMALE,81
2019,Serbia,UPPSEC,ALLAREA,_T,MALE,81
2019,Serbia,UPPSEC,ALLAREA,_T,FEMALE,86
2019,Serbia,PRIMAR,ALLAREA,Q3,FEMALE,100
2019,Serbia,PRIMAR,ALLAREA,Q2,FEMALE,100
2019,Serbia,PRIMAR,ALLAREA,Q3,BOTHSEX,100
2019,Serbia,PRIMAR,ALLAREA,Q2,MALE,100
2019,Serbia,PRIMAR,ALLAREA,Q4,FEMALE,100
2019,Serbia,PRIMAR,ALLAREA,Q2,BOTHSEX,100
2019,Serbia,PRIMAR,URBAN,Q4,MALE,100
2019,Serbia,PRIMAR,URBAN,Q4,FEMALE,100
2019,Serbia,PRIMAR,URBAN,Q5,FEMALE,100
2019,Serbia,PRIMAR,URBAN,Q5,BOTHSEX,100
2019,Serbia,LOWSEC,ALLAREA,Q3,MALE,100
2019,Serbia,PRIMAR,URBAN,Q5,MALE,100
2019,Serbia,UPPSEC,ALLAREA,Q1,BOTHSEX,62
2019,Serbia,UPPSEC,URBAN,_T,FEMALE,88
2019,Serbia,UPPSEC,ALLAREA,Q2,BOTHSEX,81
2019,Serbia,UPPSEC,RURAL,Q5,BOTHSEX,0
2019,Serbia,UPPSEC,URBAN,Q3,BOTHSEX,88
2019,Serbia,UPPSEC,URBAN,Q3,FEMALE,88
2019,Serbia,PRIMAR,ALLAREA,Q1,MALE,100
2019,Serbia,PRIMAR,ALLAREA,Q1,BOTHSEX,97
2019,Serbia,LOWSEC,RURAL,Q3,BOTHSEX,100
2019,Serbia,LOWSEC,RURAL,Q2,FEMALE,100
