Year,GeoAreaName,Disability status,Sex,Value
2004,Denmark,PWD,BOTHSEX,7.23
2004,Denmark,PWD,FEMALE,7.67
2005,Denmark,PWD,BOTHSEX,6.05
2005,Denmark,PWD,FEMALE,6.76
2005,Denmark,PWD,MALE,5.43
2005,Denmark,_T,FEMALE,6.76
2005,Denmark,_T,BOTHSEX,6.05
2005,Denmark,_T,MALE,5.43
2006,Denmark,_T,MALE,4.47
2006,Denmark,_T,FEMALE,6.14
2006,Denmark,_T,BOTHSEX,5.24
2006,Denmark,PWD,BOTHSEX,5.24
2006,Denmark,PWD,MALE,4.47
2006,Denmark,PWD,FEMALE,6.14
2007,Denmark,_T,MALE,3.69
2007,Denmark,_T,FEMALE,6.26
2007,Denmark,PWD,BOTHSEX,4.89
2007,Denmark,PWD,MALE,3.69
2007,Denmark,_T,BOTHSEX,4.89
2007,Denmark,PWD,FEMALE,6.26
2008,Denmark,_T,FEMALE,5.04
2008,Denmark,PD,BOTHSEX,18.23
2008,Denmark,PWD,FEMALE,4.68
2008,Denmark,PD,MALE,17.88
2008,Denmark,_T,BOTHSEX,4.42
2008,Denmark,_T,MALE,3.88
2008,Denmark,PWD,BOTHSEX,4.07
2008,Denmark,PWD,MALE,3.55
2008,Denmark,PD,FEMALE,18.58
2009,Denmark,_T,MALE,6.68
2009,Denmark,PWD,FEMALE,5.67
2009,Denmark,PWD,MALE,6.27
2009,Denmark,PD,MALE,19.83
2009,Denmark,PD,FEMALE,14.26
2009,Denmark,PD,BOTHSEX,16.81
2009,Denmark,PWD,BOTHSEX,5.98
2009,Denmark,_T,FEMALE,6
2009,Denmark,_T,BOTHSEX,6.36
2010,Denmark,PWD,BOTHSEX,7.76
2010,Denmark,PD,MALE,28.5
2010,Denmark,PWD,FEMALE,7.14
2010,Denmark,_T,BOTHSEX,8.64
2010,Denmark,_T,MALE,9.02
2010,Denmark,PWD,MALE,8.33
2010,Denmark,PD,FEMALE,30.52
2010,Denmark,PD,BOTHSEX,29.62
2010,Denmark,_T,FEMALE,8.22
2011,Denmark,_T,BOTHSEX,7.85
2011,Denmark,PD,BOTHSEX,29.74
2011,Denmark,PWD,FEMALE,6.8
2011,Denmark,_T,FEMALE,7.31
2007,Tajikistan,_T,FEMALE,1.47
2007,Tajikistan,_T,BOTHSEX,2.87
2018,Spain,PWD,MALE,17.44
2018,Spain,_T,FEMALE,21.01
2019,Spain,PD,BOTHSEX,44.21
2019,Spain,PD,FEMALE,41.58
2019,Spain,PWD,FEMALE,20.36
2011,Denmark,_T,MALE,8.32
2011,Denmark,PWD,BOTHSEX,7.1
2011,Denmark,PWD,MALE,7.37
2011,Denmark,PD,MALE,34.65
2011,Denmark,PD,FEMALE,23.37
2012,Denmark,PWD,BOTHSEX,8.36
2012,Denmark,PWD,BOTHSEX,8.36
