Year,GeoAreaName,Age,Sex,Type of occupation,Value
2009,Portugal,,BOTHSEX,isco08-1,8.87
2009,Portugal,,MALE,isco08-5,4.24
2009,Portugal,,MALE,isco08-3,6.45
2009,Portugal,,MALE,isco08-4,4.9
2009,Portugal,,MALE,isco08-2,9.35
2010,Portugal,,MALE,isco08-3,6.17
2010,Portugal,,MALE,isco08-5,4.27
2002,Norway,,FEMALE,isco88-7,18.15
2002,Norway,,FEMALE,isco88-5,15.38
2002,Norway,,FEMALE,isco88-4,18.53
2002,Norway,,FEMALE,isco88-3,22.24
2002,Norway,,FEMALE,isco88-2,28.36
2002,Norway,,FEMALE,isco88-0,21.04
2010,Portugal,,BOTHSEX,isco08-1,9.5
2010,Portugal,,BOTHSEX,isco08-2,8.84
2010,Portugal,,BOTHSEX,isco08-3,6.42
2010,Portugal,,BOTHSEX,isco08-5,3.54
2010,Portugal,,BOTHSEX,isco08-4,4.51
2010,Portugal,,BOTHSEX,_T,4.65
2010,Portugal,,FEMALE,isco08-4,4.24
2010,Portugal,,FEMALE,isco08-5,3.24
2010,Portugal,,FEMALE,isco08-8,3.03
2010,Portugal,,FEMALE,isco08-7,2.91
2010,Portugal,,MALE,isco08-1,9.8
2010,Portugal,,MALE,isco08-0,5.78
2010,Portugal,,FEMALE,isco08-9,3.27
2010,Portugal,,MALE,_T,4.84
2002,Norway,,FEMALE,isco88-1,28.65
2002,Norway,,MALE,isco88-5,16.96
2002,Norway,,MALE,isco88-8,19.81
2002,Norway,,MALE,isco88-9,16.77
2002,Norway,,BOTHSEX,isco88-4,18.84
2002,Norway,,BOTHSEX,isco88-3,25.29
2010,Portugal,,MALE,isco08-9,3.57
2010,Portugal,,MALE,isco08-7,3.94
2010,Portugal,,MALE,isco08-8,4.09
2010,Portugal,,MALE,isco08-6,3.14
2010,Portugal,,MALE,isco08-2,9.07
2010,Portugal,,MALE,isco08-4,5
2010,Portugal,,BOTHSEX,isco08-0,5.49
2002,Norway,,BOTHSEX,isco88-2,31.7
2002,Norway,,BOTHSEX,isco88-1,34.52
2002,Norway,,BOTHSEX,isco88-0,20.15
2002,Norway,,BOTHSEX,isco88-5,15.98
2002,Norway,,FEMALE,_T,18.8
2002,Norway,,BOTHSEX,isco88-X,23.75
2015,Armenia,,BOTHSEX,isco08-8,542.56
2015,Armenia,,BOTHSEX,isco08-5,434.38
2015,Armenia,,BOTHSEX,isco08-7,494.83
2015,Armenia,,FEMALE,isco08-9,368.42
2015,Armenia,,FEMALE,isco08-3,494.56
2015,Armenia,,FEMALE,isco08-8,539.04
2015,Armenia,,MALE,isco08-1,878.8
2010,Portugal,,BOTHSEX,isco08-7,3.7
2010,Portugal,,BOTHSEX,isco08-6,3.03
2010,Portugal,,BOTHSEX,isco08-9,3.36
2010,Portugal,,BOTHSEX,isco08-8,3.84
2010,Portugal,,FEMALE,isco08-3,6.66
2010,Portugal,,FEMALE,isco08-2,8.7
2010,Portugal,,FEMALE,_T,4.47
2010,Portugal,,FEMALE,isco08-1,9.04
2010,Portugal,,FEMALE,isco08-6,2.62
2011,Portugal,,FEMALE,isco08-9,3.33
2011,Portugal,,MALE,isco08-0,6.33
2011,Portugal,,FEMALE,isco08-5,3.26
2011,Portugal,,MALE,isco08-1,9.37
2011,Portugal,,MALE,_T,5.01
2002,Norway,,MALE,_T,23.44
2002,Norway,,FEMALE,isco88-X,20.98
2002,Norway,,BOTHSEX,_T,21.83
2006,Norway,,BOTHSEX,isco88-8,21.33
2006,Norway,,BOTHSEX,isco88-9,17.31
2006,Norway,,BOTHSEX,isco88-X,18.98
2011,Portugal,,FEMALE,isco08-7,2.99
2011,Portugal,,FEMALE,isco08-8,3
2011,Portugal,,FEMALE,isco08-6,2.87
2011,Portugal,,FEMALE,isco08-4,4.49
2011,Portugal,,FEMALE,_T,4.53
2011,Portugal,,BOTHSEX,isco08-4,4.57
2011,Portugal,,BOTHSEX,isco08-5,3.55
2011,Portugal,,BOTHSEX,isco08-3,5.72
2011,Portugal,,BOTHSEX,isco08-0,6.13
2011,Portugal,,BOTHSEX,isco08-2,8.39
2011,Portugal,,BOTHSEX,isco08-1,8.61
2011,Portugal,,MALE,isco08-5,4.11
2011,Portugal,,MALE,isco08-3,6.03
2011,Portugal,,MALE,isco08-4,4.72
2006,Norway,,FEMALE,_T,21.43
2006,Norway,,BOTHSEX,isco88-5,17.78
2006,Norway,,BOTHSEX,isco88-0,24.56
2006,Norway,,BOTHSEX,isco88-1,37.05
2006,Norway,,BOTHSEX,isco88-2,29
2011,Portugal,,MALE,isco08-2,8.86
2011,Portugal,,FEMALE,isco08-1,7.19
2011,Portugal,,FEMALE,isco08-3,5.34
2011,Portugal,,BOTHSEX,isco08-8,3.67
2011,Portugal,,BOTHSEX,isco08-9,3.35
2011,Portugal,,BOTHSEX,isco08-6,3.06
2011,Portugal,,BOTHSEX,isco08-7,3.71
2011,Portugal,,FEMALE,isco08-2,8.09
2011,Portugal,,BOTHSEX,_T,4.76
2011,Portugal,,MALE,isco08-6,3.14
2011,Portugal,,MALE,isco08-8,3.99
2011,Portugal,,MALE,isco08-7,3.87
2011,Portugal,,MALE,isco08-9,3.42
2012,Portugal,,MALE,isco08-9,3.46
2018,Lithuania,,MALE,isco08-6,3.29
2018,Lithuania,,MALE,isco08-5,3.81
2018,Lithuania,,MALE,isco08-4,4.76
2018,Lithuania,,MALE,isco08-7,4.51
2018,Lithuania,,MALE,isco08-1,8.67
2018,Lithuania,,MALE,isco08-8,4.36
2018,Lithuania,,FEMALE,isco08-9,2.81
2012,Portugal,,MALE,isco08-7,3.79
2012,Portugal,,MALE,isco08-8,3.93
2012,Portugal,,MALE,isco08-6,3.17
2012,Portugal,,BOTHSEX,_T,4.77
2012,Portugal,,FEMALE,isco08-2,7.99
2012,Portugal,,BOTHSEX,isco08-7,3.64
2012,Portugal,,BOTHSEX,isco08-6,3.1
2014,Serbia,,FEMALE,isco08-8,157.79
2014,Serbia,,BOTHSEX,_T,234.58
2014,Serbia,,FEMALE,isco08-4,257.55
2014,Serbia,,FEMALE,isco08-2,382.53
2014,Serbia,,FEMALE,isco08-X,170.42
2014,Serbia,,MALE,isco08-4,272.46
2014,Serbia,,MALE,isco08-0,243.06
2014,Serbia,,MALE,_T,240.19
2012,Portugal,,BOTHSEX,isco08-8,3.63
2012,Portugal,,BOTHSEX,isco08-9,3.35
2012,Portugal,,FEMALE,isco08-1,6.62
2012,Portugal,,FEMALE,isco08-3,5.28
2012,Portugal,,MALE,isco08-2,8.85
2012,Portugal,,MALE,isco08-4,4.69
2012,Portugal,,MALE,isco08-3,5.85
2012,Portugal,,MALE,isco08-5,4.15
2012,Portugal,,BOTHSEX,isco08-1,8.26
2012,Portugal,,BOTHSEX,isco08-2,8.3
2012,Portugal,,BOTHSEX,isco08-5,3.57
2012,Portugal,,BOTHSEX,isco08-0,6.18
2012,Portugal,,BOTHSEX,isco08-3,5.59
2012,Portugal,,BOTHSEX,isco08-4,4.38
2018,Lithuania,,FEMALE,isco08-7,3.88
2018,Lithuania,,FEMALE,isco08-8,4.13
2018,Lithuania,,FEMALE,_T,4.83
2018,Lithuania,,FEMALE,isco08-1,7.84
2018,Lithuania,,FEMALE,isco08-5,3.26
2018,Lithuania,,FEMALE,isco08-4,4.01
2018,Lithuania,,FEMALE,isco08-3,4.33
2012,Portugal,,FEMALE,_T,4.56
2012,Portugal,,FEMALE,isco08-4,4.21
2012,Portugal,,FEMALE,isco08-8,2.99
2012,Portugal,,FEMALE,isco08-7,3.01
2012,Portugal,,MALE,isco08-0,6.25
2012,Portugal,,MALE,_T,5
2012,Portugal,,MALE,isco08-1,9.24
2014,Serbia,,MALE,isco08-9,149.9
2014,Serbia,,MALE,isco08-X,231.06
2014,Serbia,,FEMALE,_T,227.71
2014,Serbia,,BOTHSEX,isco08-X,208.63
2014,Serbia,,BOTHSEX,isco08-8,191.59
2014,Serbia,,BOTHSEX,isco08-5,177.56
2014,Serbia,,BOTHSEX,isco08-6,143.59
2014,Serbia,,BOTHSEX,isco08-7,194.78
2012,Portugal,,FEMALE,isco08-6,2.93
2012,Portugal,,FEMALE,isco08-5,3.27
2012,Portugal,,FEMALE,isco08-9,3.31
2013,Portugal,,FEMALE,isco08-6,2.88
2013,Portugal,,FEMALE,isco08-4,4.09
2013,Portugal,,FEMALE,_T,4.51
2013,Portugal,,FEMALE,isco08-3,5.11
2018,Lithuania,,FEMALE,isco08-2,6.02
2018,Lithuania,,BOTHSEX,isco08-4,4.24
2018,Lithuania,,MALE,isco08-9,3.26
2018,Lithuania,,MALE,isco08-2,7.59
2018,Lithuania,,MALE,isco08-3,5.57
2018,Lithuania,,BOTHSEX,_T,5.17
2018,Lithuania,,BOTHSEX,isco08-2,6.52
2014,Serbia,,BOTHSEX,isco08-3,236.98
2014,Serbia,,BOTHSEX,isco08-0,242.06
2014,Serbia,,BOTHSEX,isco08-4,264.15
2014,Serbia,,BOTHSEX,isco08-2,389.11
2014,Serbia,,BOTHSEX,isco08-1,335.24
2014,Serbia,,FEMALE,isco08-1,304.27
2014,Serbia,,FEMALE,isco08-3,213.96
2014,Serbia,,FEMALE,isco08-5,144.34
2013,Portugal,,FEMALE,isco08-1,6.72
2013,Portugal,,BOTHSEX,isco08-9,3.29
2013,Portugal,,BOTHSEX,isco08-8,3.69
2013,Portugal,,BOTHSEX,isco08-6,3.38
2013,Portugal,,BOTHSEX,isco08-7,3.72
2013,Portugal,,FEMALE,isco08-2,7.75
2013,Portugal,,MALE,isco08-2,8.57
2002,Luxembourg,,FEMALE,isco88-3,18.74
2002,Luxembourg,,FEMALE,isco88-2,23.03
2002,Luxembourg,,FEMALE,isco88-4,15.36
2002,Luxembourg,,FEMALE,isco88-5,9.49
2002,Luxembourg,,FEMALE,isco88-1,27.52
2002,Luxembourg,,BOTHSEX,isco88-5,10.78
2014,Serbia,,FEMALE,isco08-6,177.75
2014,Serbia,,FEMALE,isco08-7,164.82
2014,Serbia,,MALE,isco08-8,196.76
2014,Serbia,,MALE,isco08-5,213.86
2014,Serbia,,MALE,isco08-6,138.72
2014,Serbia,,MALE,isco08-2,398.97
2014,Serbia,,MALE,isco08-1,352.88
2014,Serbia,,MALE,isco08-3,265.23
2013,Portugal,,MALE,isco08-4,4.41
2013,Portugal,,MALE,isco08-5,4.07
2013,Portugal,,MALE,isco08-6,3.52
2013,Portugal,,MALE,isco08-8,4.1
2013,Portugal,,MALE,isco08-7,3.87
2013,Portugal,,FEMALE,isco08-9,3.26
2013,Portugal,,FEMALE,isco08-5,3.27
2013,Portugal,,MALE,isco08-1,9.18
2013,Portugal,,MALE,_T,5.03
2013,Portugal,,MALE,isco08-0,5.98
2013,Portugal,,FEMALE,isco08-7,3.09
2013,Portugal,,BOTHSEX,isco08-5,3.55
2013,Portugal,,FEMALE,isco08-8,3
2013,Portugal,,BOTHSEX,_T,4.76
2014,Serbia,,FEMALE,isco08-9,155.37
2014,Serbia,,MALE,isco08-7,203.39
2014,Serbia,,BOTHSEX,isco08-9,152.94
2014,Serbia,,FEMALE,isco08-0,213.7
2015,Serbia,,BOTHSEX,isco08-5,145.36
2015,Serbia,,FEMALE,_T,192.73
2015,Serbia,,BOTHSEX,isco08-X,161.3
2015,Serbia,,BOTHSEX,isco08-8,171.45
2015,Serbia,,FEMALE,isco08-0,208.44
2013,Portugal,,BOTHSEX,isco08-4,4.21
2013,Portugal,,BOTHSEX,isco08-3,5.43
2013,Portugal,,BOTHSEX,isco08-2,8.05
2013,Portugal,,BOTHSEX,isco08-1,8.24
2013,Portugal,,BOTHSEX,isco08-0,5.88
2013,Portugal,,MALE,isco08-3,5.72
2013,Portugal,,MALE,isco08-9,3.38
2014,Portugal,,MALE,isco08-4,7.1
2014,Portugal,,MALE,isco08-2,13.47
2014,Portugal,,MALE,isco08-9,4.7
2014,Portugal,,FEMALE,isco08-4,6.6
2014,Portugal,,FEMALE,isco08-8,3.83
2014,Portugal,,BOTHSEX,isco08-5,4.62
2015,Serbia,,BOTHSEX,isco08-9,137.43
2015,Serbia,,FEMALE,isco08-9,131.83
2015,Serbia,,MALE,isco08-3,257.26
2015,Serbia,,MALE,isco08-2,338.24
2015,Serbia,,MALE,isco08-1,338.09
2015,Serbia,,FEMALE,isco08-X,155.04
2015,Serbia,,MALE,isco08-9,144.19
2015,Serbia,,MALE,isco08-8,177.05
2015,Serbia,,FEMALE,isco08-4,200.98
2014,Portugal,,FEMALE,isco08-7,3.84
2014,Portugal,,MALE,isco08-7,5.42
2014,Portugal,,MALE,isco08-8,5.37
2014,Portugal,,MALE,isco08-6,4.7
2014,Portugal,,MALE,isco08-5,5.03
2014,Portugal,,BOTHSEX,isco08-1,19.77
2014,Portugal,,BOTHSEX,_T,7.45
2014,Portugal,,FEMALE,isco08-2,11.93
2014,Portugal,,BOTHSEX,isco08-7,5.03
2014,Portugal,,BOTHSEX,isco08-8,4.82
2014,Portugal,,BOTHSEX,isco08-9,4.16
2014,Portugal,,FEMALE,isco08-9,3.88
2015,Serbia,,FEMALE,isco08-6,160.64
2015,Serbia,,FEMALE,isco08-7,137.9
2015,Serbia,,FEMALE,isco08-5,128.75
2015,Serbia,,FEMALE,isco08-3,218.96
2015,Serbia,,FEMALE,isco08-1,308.63
2015,Serbia,,FEMALE,isco08-2,291.25
2015,Serbia,,BOTHSEX,isco08-7,170.84
2015,Serbia,,BOTHSEX,isco08-6,139.63
2015,Serbia,,MALE,isco08-6,134.92
2014,Portugal,,FEMALE,isco08-6,3.95
2014,Portugal,,MALE,isco08-1,21.63
2014,Portugal,,MALE,_T,8.08
2014,Portugal,,FEMALE,isco08-5,4.4
2014,Portugal,,MALE,isco08-3,10.09
2014,Portugal,,BOTHSEX,isco08-2,12.52
2002,Luxembourg,,BOTHSEX,isco88-4,16.81
2002,Luxembourg,,FEMALE,isco88-7,10.35
2002,Luxembourg,,BOTHSEX,_T,15.88
2002,Luxembourg,,MALE,_T,16.94
2002,Luxembourg,,FEMALE,isco88-9,8.85
2002,Luxembourg,,FEMALE,isco88-8,9.92
2015,Serbia,,MALE,isco08-4,188.53
2015,Serbia,,MALE,isco08-7,179.62
2015,Serbia,,MALE,isco08-5,163.96
2015,Serbia,,MALE,isco08-X,162.8
2015,Serbia,,MALE,_T,204.73
2015,Serbia,,FEMALE,isco08-8,144.95
2015,Serbia,,MALE,isco08-0,218.9
2015,Serbia,,BOTHSEX,isco08-1,326.9
2015,Serbia,,BOTHSEX,isco08-2,309.28
2015,Armenia,,MALE,_T,620.39
2016,Armenia,,FEMALE,_T,518.19
2016,Armenia,,FEMALE,isco08-2,695.26
2016,Armenia,,BOTHSEX,isco08-9,394.21
2013,Spain,,FEMALE,isco08-1,27
2013,Spain,,BOTHSEX,isco08-7,13
2013,Spain,,BOTHSEX,isco08-6,11
2014,Portugal,,BOTHSEX,isco08-3,9.53
2014,Portugal,,BOTHSEX,isco08-4,6.8
2014,Portugal,,BOTHSEX,isco08-6,4.58
2014,Portugal,,FEMALE,isco08-3,8.64
2014,Portugal,,FEMALE,isco08-1,16.02
2014,Portugal,,FEMALE,_T,6.88
2015,Serbia,,BOTHSEX,isco08-3,235.28
2015,Serbia,,BOTHSEX,isco08-4,195.54
2015,Serbia,,BOTHSEX,isco08-0,218.52
2015,Serbia,,BOTHSEX,_T,199.23
2016,Serbia,,BOTHSEX,_T,198.68
2016,Serbia,,BOTHSEX,isco08-0,228.29
2016,Serbia,,FEMALE,isco08-4,196.36
2016,Serbia,,MALE,isco08-9,142.54
2016,Serbia,,MALE,isco08-4,191.93
2002,Luxembourg,,MALE,isco88-4,18.97
2002,Luxembourg,,BOTHSEX,isco88-3,20.76
2002,Luxembourg,,BOTHSEX,isco88-2,25.14
2002,Luxembourg,,BOTHSEX,isco88-9,10.4
2002,Luxembourg,,MALE,isco88-8,12.98
2002,Luxembourg,,MALE,isco88-1,35.52
2015,Portugal,,MALE,_T,5.11
2015,Portugal,,FEMALE,isco08-7,3.24
2015,Portugal,,FEMALE,isco08-6,3.16
2015,Portugal,,FEMALE,isco08-8,3.09
2015,Portugal,,FEMALE,isco08-4,4.22
2015,Portugal,,FEMALE,_T,4.62
2015,Portugal,,BOTHSEX,_T,4.85
2015,Portugal,,BOTHSEX,isco08-4,4.27
2016,Serbia,,FEMALE,isco08-8,153.97
2016,Serbia,,MALE,_T,203.41
2016,Serbia,,FEMALE,isco08-X,199.81
2016,Serbia,,MALE,isco08-5,161.07
2016,Serbia,,MALE,isco08-8,177.8
2016,Serbia,,BOTHSEX,isco08-X,193.47
2016,Serbia,,FEMALE,_T,193.11
2016,Serbia,,BOTHSEX,isco08-5,144.89
2016,Serbia,,BOTHSEX,isco08-7,174.49
2015,Portugal,,BOTHSEX,isco08-3,5.42
2015,Portugal,,BOTHSEX,isco08-2,7.51
2015,Portugal,,BOTHSEX,isco08-1,8.14
2015,Portugal,,BOTHSEX,isco08-0,6.07
2015,Portugal,,MALE,isco08-1,8.52
2015,Portugal,,MALE,isco08-3,5.8
2015,Portugal,,MALE,isco08-9,3.44
2016,Serbia,,BOTHSEX,isco08-6,164.51
2016,Serbia,,FEMALE,isco08-0,180.68
2016,Serbia,,BOTHSEX,isco08-3,229.52
2016,Serbia,,BOTHSEX,isco08-1,346.7
2016,Serbia,,BOTHSEX,isco08-2,306.13
